,Unnamed: 0,user_name,user_description,user_location,user_verification,date,text,hashtags,source,retweets
57,57,sloane,"cartoonist, artist and writer. creator of A MAP TO THE SUN, PRISM STALKER, and GRAVENEYE. rep: @jenlinnan",chinook territory,False,2022-06-18 00:35:40,excited for my first comics festival “post” pandemic! it’s at the ZOO people!!!! I hope I can table next to the maned wolf or the sloth bear!! https://t.co/0jTBSF35de,,Twitter for iPhone,0
58,58,Shan,Shan| 30 | She/They | 🇬🇧 | 🐭 | 💚@indithebull | Furry trash| Terminally tired| Animal Management student| https://t.co/mVdkvXHxUL | Header @faufix,"England, United Kingdom",False,2022-06-17 11:42:48,"Big ol' Sulcata tortoises (the 3rd largest species in the world!) In the huge enclosure they share with the giant anteater and the (two-toed??) Sloth 

4th pic is the one and only view I got of the maned wolf lmao so sad about it but its nice that he's enjoying his sunny nap https://t.co/MvDkQl64rG",,Twitter for Android,0
59,59,Lorraine@lorraine70 Save our planet.,"🇺🇦 🐀. Body had it, brain hanging in. Forgotten Australian. ☮️ Climate Change. Home & 🌏 issues. In ❤ with nature. Photos are not my own. Just be kind. 🐯","Queensland, Australia.",False,2022-06-16 04:50:09,"The maned Sloth.
Found only in Brazils Altantic Forest. https://t.co/8pvfHWDCHO",,Twitter for Android,12
60,60,Peter - (Lets get down to business folks),"To Do List:  
•    Fade out MONEY completely (It's fuelling the devastation of our 
      ecosystems)
•    Remove Govt & Most Jobs
•    Tackle Overpopulation",,False,2022-06-22 22:49:12,"@GuardsMr @PeterDClack @DKCSCMadre How do we know that the likes of the African forest elephant, Black Rhino, Bornean Orangutan &amp; more are at the brink of extinction. It's only what we been told by the likes of WWF. If they lie about climate change why can't they lie about animals at the brink of extinction?",,Twitter Web App,0
61,61,WWF-US Action Team,"Activism for @world_wildlife. We are 11 million activists, and together, we are taking action to protect the diversity of life on Earth.",,False,2022-06-22 17:52:04,"Baby alert! Life recently sprang anew amid the lush forest of the Central African Republic.

https://t.co/UB6MQeGfAS",,Sprout Social,0
62,62,Big Five Tours and Expeditions,"Custom luxury travel specializing in:

🌍 Authenticity
✈️ Sustainability
👨‍💼 Service

We don’t tell stories better, we tell better stories.",Worldwide,False,2022-06-22 15:53:03,"This #WorldRainforestDay we're celebrating the African Forest Elephant. Known as the ""mega-gardeners of the forest"", their ""destructive"" grazing pattern helps boost carbon stocks &amp; disperse vital nutrients in the Central African Rainforest. Learn more  https://t.co/tP2LfLr2nn https://t.co/VCJPqaNbrT","[{'text': 'WorldRainforestDay', 'indices': [5, 24]}]",Sprout Social,0
63,63,#ForNature,"‘It’s just one bag,’ said 8 billion people. Follow us for the upcoming weeks as we explore ways of reducing our plastic waste and celebrating Nature.",Everywhere,False,2022-06-22 08:21:38,"On #WorldRainforestDay, let's be grateful for the African Forest Elephant 🐘 

They boost the big trees' health 🌳

Release nutrients while grazing 💩 

Increase forest carbon capture 💨 

They're also endangered. Let's thank them by protecting them ⛔🔫 https://t.co/wU9zR5hZZF","[{'text': 'WorldRainforestDay', 'indices': [3, 22]}]",Twitter for Android,9
64,64,Nature's W.Safaris,,Kenya,False,2022-06-22 06:29:13,"Elephants are the largest existing land animals. There are three living species currently recognized: The African bush elephant, the African forest elephant, and the Asian elephant. They are an informal grouping within the subfamily Elephantinae of the order Proboscidea; extinct https://t.co/MgUrDg6PFz",,Twitter Web App,0
65,65,Inspire African Safaris,"we are a safari company that deals in tour and safaris, Gorilla permits, forest walks,hotel reservations, adventure Safaris, trip advisory services",Uganda,False,2022-06-21 17:52:02,"New Update: African Elephant 
The African Elephant has two confirmed species the Bush elephant Loxodonta africana and the Forest elephant Loxodonta cyclotis, both of which https://t.co/uBhqrI3b27",,Revive Social App,0
66,66,WUaSPress,"WUaS Co Press: Med Sch robotics, 3D, Academic, Poetry, STEM, Textbooks, Ed Games, VR -Planned in 8k languages, w machine translation, BOOKSTORE @WorldUnivAndSch","Stanford, CA",False,2022-06-20 17:57:24,"#Potentilla Simplex: recording of 6/20/22 open @WorldUnivAndSch @WUaSPress News and Q&amp;A at 10am PT https://t.co/Vm9drRB2z2 &lt;
https://t.co/msaB5nVDVM &gt; https://t.co/8nO4VY82VN
WUaS Agenda &amp; News for 6/18/22 https://t.co/5wpPGgsFQe
-https://t.co/aO8jk4TR1n
&gt;https://t.co/4NwosIzas8~","[{'text': 'Potentilla', 'indices': [0, 11]}]",Twitter Web App,5
67,67,HarbinBook,5 Harbin books: https://t.co/QRtWxb88iC Visit Virtual Harbin VR Gate for SOAKING Add Pix: https://t.co/mnNZOGPHk2 @WUaSPress ~ https://t.co/E4bc956hc1,"Berkeley, CA",False,2022-06-20 17:56:24,"#Potentilla Simplex: recording of 6/20/22 open @WorldUnivAndSch @WUaSPress News and Q&amp;A at 10am PT https://t.co/ImjELKclNs &lt;
https://t.co/3edakML9ha &gt; https://t.co/oYZDUnveMb
WUaS Agenda &amp; News for 6/18/22 https://t.co/y082jFKr3y
-https://t.co/S8oLm73ZP9
&gt;https://t.co/zaKduHLd8C~","[{'text': 'Potentilla', 'indices': [0, 11]}]",Twitter Web App,2
68,68,Open Band (Berkeley),Open Band plays Mondays 7:30-9:30 pm in Berkeley in St. Clement's beautiful hall near the Claremont. Scottish Country Dancers & Musicians Welcome @scottmacleod~,"Berkeley, CA",False,2022-06-20 17:55:53,"#Potentilla Simplex: recording of 6/20/22 open @WorldUnivAndSch @WUaSPress News and Q&amp;A at 10am PT https://t.co/Y69v866WFE &lt;
https://t.co/HVzlJKtjnQ &gt; https://t.co/aZONfIx28C
WUaS Agenda &amp; News for 6/18/22 https://t.co/zU5P9m1O3x
-https://t.co/8fbCCxM2h7
&gt;https://t.co/TMmgrpD6mP~","[{'text': 'Potentilla', 'indices': [0, 11]}]",Twitter Web App,4
69,69,Scott_GK_MacLeod_WUaS_worlduniversityandschool.org,"Professor, President, Founder @ 1 World University & School @WorldUnivAndSch, & Publisher @ 2 WUaS Corporation @WUaSPress @HarbinBook Yoga Friend Quaker Clerk",SF Bay Area,False,2022-06-20 17:54:37,"#Potentilla Simplex: recording of 6/20/22 open @WorldUnivAndSch @WUaSPress News and Q&amp;A at 10am PT https://t.co/uK2TcQ0G7r &lt;
https://t.co/6aJCBD6QwH &gt; https://t.co/lYARtjOr2P
WUaS Agenda &amp; News for 6/18/22 https://t.co/Og10m1esdZ
-https://t.co/xhwPlThCHY
&gt;https://t.co/tl6R7zDv9H~","[{'text': 'Potentilla', 'indices': [0, 11]}]",Twitter Web App,6
70,70,Ricky Warutere,The Musical Architect,Nairobi,False,2022-06-23 14:25:15,"@LitSego 1. Elephants have a brain capable of learning, compassion etc. Thus why they can be tamed and trained. 
2. That looks like an Asian elephant. They are said to be easier to tame. Try that with a wild African bush elephant...",,Twitter Web App,0
71,71,Big_Tiddy_Tozarkt,Shitposter and occasional youtuber,Your mother,False,2022-06-22 18:51:09,@JermSansContext African bush elephant,,Twitter Web App,0
72,72,Nature's W.Safaris,,Kenya,False,2022-06-22 06:29:13,"Elephants are the largest existing land animals. There are three living species currently recognized: The African bush elephant, the African forest elephant, and the Asian elephant. They are an informal grouping within the subfamily Elephantinae of the order Proboscidea; extinct https://t.co/MgUrDg6PFz",,Twitter Web App,0
73,73,🌋Vesuvius🌋 Pleistocene Doggo,"Vesuvius/18/He-They/Hetero-Demi PFP by @SnoozyVoid! The banner is by @Zyreations. SFW. Shit Content Creator🎮
Zoos/Pedos Be GONE!
OOC: @VesuviusOOC",Fuckin Around And Finding Out,False,2022-06-21 19:23:26,"I loved my mom's reaction to the T.Rex, Whale, and African Bush Elephant when we went to the natural history museum a few weeks ago, she couldn't believe modern elephants and whales were so big LOL",,Twitter for Android,0
74,74,Inspire African Safaris,"we are a safari company that deals in tour and safaris, Gorilla permits, forest walks,hotel reservations, adventure Safaris, trip advisory services",Uganda,False,2022-06-21 17:52:02,"New Update: African Elephant 
The African Elephant has two confirmed species the Bush elephant Loxodonta africana and the Forest elephant Loxodonta cyclotis, both of which https://t.co/uBhqrI3b27",,Revive Social App,0
75,75,BOOM..errr,🇵🇱🇺🇦🇵🇱🇺🇦 2A- Repeal and Replace! @KyleLarsonRacin @SFGiants @49ers @redblackpride @LakersVintage #EndCitizensUnited 100% Resister,"Copperopolis, CA",False,2022-06-20 21:20:54,"@skinnyone1974 @Woody35771540 @Mark80785559 @NRA @KristiNoem While tracking African bush elephants in 2013, he shot and wounded one of the large mammals, sending it crashing to the ground. “All right.” He exhaled nervously. Approaching to close range, he attempted three times to fire a fatal round into the elephant,
5/",,Twitter for iPhone,0
76,76,constantly threatned,The Strombus and the Lobatus,Bahamas,False,2022-06-20 16:15:30,@CodeThornberry The African Bush Elephant coming to your aid despite your slander https://t.co/AHDAHH0LBh,,Twitter for iPhone,0
77,77,Languages-World Univ,"All 7,151 living languages' foci, each a WIKI school, @WorldUnivandSch is like CC Wikipedia (in 300 languages) & accrediting on best CC-4 OCW (in 4) & Yale OYC",online from California,False,2022-06-18 20:10:43,"@WorldUnivAndSch @WUaSPress -WUaS Corp 6/18/22 recording of #WUaSMonthlyBusinessMeeting  https://t.co/H3RK9zR3PF -https://t.co/WMjazn7c7M -https://t.co/je92taycOk -https://t.co/xKbU0foJ1s
Planned in all 7151 languages @sgkmacleod as wiki &amp; 200 https://t.co/BTiP3Jkeju major Univs","[{'text': 'WUaSMonthlyBusinessMeeting', 'indices': [60, 87]}]",Twitter for Android,3
78,78,Open Band (Berkeley),Open Band plays Mondays 7:30-9:30 pm in Berkeley in St. Clement's beautiful hall near the Claremont. Scottish Country Dancers & Musicians Welcome @scottmacleod~,"Berkeley, CA",False,2022-06-18 20:10:01,"@WorldUnivAndSch @WUaSPress -WUaS Corp 6/18/22 recording of #WUaSMonthlyBusinessMeeting  https://t.co/XWxgAbeEGf -https://t.co/HVzlJKtjnQ -https://t.co/zU5P9m1O3x -https://t.co/GWAkX0NbZ4
Planned in all 7151 languages @sgkmacleod as wiki &amp; 200 https://t.co/TMmgrpD6mP major Univs","[{'text': 'WUaSMonthlyBusinessMeeting', 'indices': [60, 87]}]",Twitter for Android,5
79,79,WUaSPress,"WUaS Co Press: Med Sch robotics, 3D, Academic, Poetry, STEM, Textbooks, Ed Games, VR -Planned in 8k languages, w machine translation, BOOKSTORE @WorldUnivAndSch","Stanford, CA",False,2022-06-18 20:05:38,"@WorldUnivAndSch @WUaSPress -WUaS Corp 6/18/22 recording of #WUaSMonthlyBusinessMeeting  https://t.co/2RoIgYAKCS -https://t.co/msaB5nVDVM -https://t.co/5wpPGgsFQe -https://t.co/lwB1R88bfY
Planned in all 7151 languages @sgkmacleod as wiki &amp; 200 https://t.co/4NwosIzas8 major Univs https://t.co/nt8GcxOi2d","[{'text': 'WUaSMonthlyBusinessMeeting', 'indices': [60, 87]}]",Twitter for Android,2
80,80,Funny Animal,I am making a video by simulating the movement of an animal in 3D,,False,2022-06-23 12:35:21,【Giant anteater】Living by Eating Ants！ https://t.co/CWywX05Gha via @YouTube,,Twitter Web App,0
81,81,Lukashin Sergey,,"Moscow, Russion Federation",False,2022-06-23 03:27:01,Check out this new drawing that I uploaded to https://t.co/3WLHlq873S! https://t.co/W7yjcJKIFZ,,Twitter Web App,0
82,82,Facts,#Facts,,False,2022-06-23 02:00:36,The scientific name for Giant Anteater is Myrmecophaga Tridactyla. This means “ant eating with three fingers”,,Hootsuite Inc.,0
83,83,Bruno Brack,#WildlifeConservation. Camera Trapping in the South American Chaco. Images are mine unless retweets,Paraguay,False,2022-06-22 22:24:06,"One more giant of the Chaco!
The giant anteater (Myrmecophaga tridactyla), with around 60 cm height, 2.1 m length and weight of 40 Kg, is the largest representative of the anteater-family. https://t.co/ogiNi8qW9B",,Twitter Web App,1
84,84,8bitJosh,"Twitch & YouTube creator. Consumer of coffee. Purveyor of good vibes.
Business email: joshin8bit@gmail.com",,False,2022-06-22 21:06:00,"Doing more work around the Giant Anteater (Spikesnout) habitat. I feel like this is one the most HZD-like areas in the whole zoo.

#PlanetZoo #PlanetZooGame https://t.co/2D56NaMA3C",,Twitter Web App,0
85,85,Ashlei Surface 🏳️‍⚧️,"transfemale(closeted with family)
she/her
paranoid b*tch
main fursona: giant anteater(antbear)","Missouri, USA",False,2022-06-22 14:57:23,"@ToggleDelete Currently it's the giant anteater, but jaguars are close behind",,Twitter for Android,0
86,86,8bitJosh,"Twitch & YouTube creator. Consumer of coffee. Purveyor of good vibes.
Business email: joshin8bit@gmail.com",,False,2022-06-22 00:30:20,"Had a spark of inspiration tonight so I started working on a new Spikesnout, aka Giant Anteater habitat in our Horizon Zero Dawn themed zoo, Meridian Springs!

#PlanetZoo #PlanetZooGame https://t.co/JXyfMRCn5U",,Twitter Web App,0
87,87,M. Cromwell Animal Artist,"🎨 Full-Time Animal Artist, Homesteader @DoghouseFungi 🍄 31/F/she/they 🏳️‍🌈  420-friendly 🌱 POSTcrypto artist ❤️ @echoes_of_mary ❤️","Washington State, USA",False,2022-06-21 16:19:17,"@skulldog Congrats!! 🎉 
I don't really have characters I want art of as much as I'd like to see you paint a giant anteater so I hope that's ok~ https://t.co/ENETqyNNUb",,Twitter for Android,0
88,88,"Adele, Cabaretti Pizzaman","Darmok & Jalad at Tanagra
Freelance Editor, support-class friend, amateur linguist
Studying:🏴󠁧󠁢󠁷󠁬󠁳󠁿🇧🇬🇮🇱
All human pronouns",Long Fucking Island,False,2022-06-21 15:11:43,@pzlr The tongue of a giant anteater,,Twitter Web App,0
89,89,Drusillas Park,"Get nose to nose with nature with hundreds of exotic animals, brilliant adventure play areas, family-friendly rides, splash pad and SPARK sensory experience!",BN26 5QS,False,2022-06-21 08:01:03,"🦋 What’s gross to some is beautiful to others…

Example 1: giant anteater 💩 https://t.co/tO0IkXanEY",,Hootsuite Inc.,0
90,90,Not The Krookodile Hunter 🇲🇽,Hola seguidores.  Estoy de incognita para que no me cachen y me vuelvan a suspender.  Desde aquí pueden subscribirse a mi canal en YouTube.,"Richmond, CA",False,2022-06-22 10:41:52,"@HarpyGoth Raymond the Goblin Shark
Kasumi the Platypus
Sharpy the Blue Dragon Slug
Vanina the Giant Armadillo https://t.co/KtRhGIis03",,Twitter for Android,0
91,91,Armadillo,,,False,2022-06-22 03:29:22,"@AndreOleOleO The only wrestlers regular players know are The Rock, Hulk Hogan, John Cena and Andre The Giant, if you ask someone if they know anyone else, 99% of the time they’ll give you a blank stare and have no idea who you’re talking about",,Twitter for iPhone,0
92,92,Kemono Friends Bot,"Posts a new Friend periodically!
All descriptions and images are from https://t.co/7JHjhoquR0",,False,2022-06-21 01:29:46,"Giant Armadillo

Armadillos have not been extensively studied in the wild however they are solitary and nocturnal, spending most of the day in their burrows. These armadillos however cannot roll themselves into a ball to escape predators and will burrow to get away. https://t.co/qF6E6H7jQx",,Kemono Friends Bot,5
93,93,zu,just a lady in a house,,False,2022-06-20 19:46:37,@nobodyyouknow35 @LadyLiberty91 @Big_Armadillo_ @shiguy79 @stoolpresidente So what is it of your business? My neighbor has a giant picture Obama on her fridge I think it’s weird but it’s her fridge- her right.,,Twitter for iPhone,0
94,94,Acomb Primary School,"Official Twitter Feed of Acomb Primary School, York",,False,2022-06-20 08:46:21,"🐌 Our Reception classes were treated to a safari spectacular on Friday when @SamSafaris1 paid a visit. They got close with a giant snail, a millipede, stick insects, beetles and even met a predator to these minibeasts… an armadillo! 🐌 https://t.co/ytIzQJ97fY",,Twitter for iPhone,3
95,95,Marvel Daily Art,"Daily artwork from classic Marvel comics!
Fan account. Not affiliated with Marvel Comics.",,False,2022-06-18 23:33:03,"The theme of this week’s logo is “giant villains”, with Goliath, Tower, Armadillo, and Hog-zilla! #marvel #cmro #mda https://t.co/DMZgoD4zb4","[{'text': 'marvel', 'indices': [98, 105]}, {'text': 'cmro', 'indices': [106, 111]}, {'text': 'mda', 'indices': [112, 116]}]",Buffer,2
